Q189599	基思·理查兹
Q8998086	林树坤
Q30297399	中国科学院兰州化学物理研究所
Q8289558	伍修权
Q9185969	肖建华
Q9331477	芮成钢
Q2492920	外交学院
Q7494148	沈志华
Q5592036	中国社会科学院研究生院
Q10880703	于非闇
Q8962817	管軼
Q1164246	聖猶大兒童研究醫院
Q8992076	劉細良
Q15570	香港中文大學
Q9127275	宁铂
Q8053577	施一公
Q193727	约翰斯·霍普金斯大学
Q5712966	河南省实验中学
Q9128572	宋彬彬
Q5421115	北京师范大学附属实验中学
Q8044049	习明泽
Q9033526	郭京飞
Q7959717	香港華仁書院
Q15955820	江苏省宿迁中学
Q8272544	劉泰英
Q149990	羅徹斯特大學
Q7517313	司马南
Q5654449	哈尔滨商业大学
Q1191833	曼尼托巴大学
Q8922330	保铮
Q1477368	大连理工大学
Q7417741	桑兰
Q8464384	王志安
Q6862279	罗豪才
Q7230274	方鏗
Q7259005	香港培正中學
Q22100644	郑州市回民高级中学
Q7494110	沈君山
Q32746	國立臺灣大學
Q9028084	任泉
Q8264926	赵霁
Q8950735	竇文濤
Q7925916	高志凯
Q7967492	王缉思
Q7257217	浦志强
Q833961	中国政法大学
Q9137486	张钹
Q11174771	鹤龄英华中学
Q10565051	陈刚
Q1711196	华中科技大学
Q8053556	依法法師
Q621043	艾默理大學
Q9090259	张一山
Q8464090	杨天石
Q9206830	李民橋
Q1413558	斯坦福商学院
Q8460707	令谷
Q3372325	北京协和医学院
Q1639978	苏州大学
Q167733	巴纳德学院
Q8070736	郑爽
Q8965745	蒋劲夫
Q667821	南京外国语学校
Q6864625	李名覺
Q1346110	西方學院
Q9360964	錢旭紅
Q2655352	华东理工大学
Q11097177	李求恩紀念中學
Q8460498	金觀濤
Q9063387	吴昕
Q1027478	大连外国语大学
Q8993650	李一男
Q10905371	华中理工大学
Q8966145	黄帅
Q1674548	北京工业大学
Q833670	鲁汶天主教大学 (荷兰语)
Q7162672	彭加木
Q10926964	国立中央大学
Q6465093	喇沙書院
Q8462477	夏笳
Q15938742	河北科技大学
Q11102457	杭州外国语学校
Q9080844	杨紫
Q9031531	施士元
Q6804551	张莉
Q1945756	深圳大学
Q9039820	孙飞虎
Q9058429	王千源
Q7928811	叶小文
Q461033	贵州大学
Q9119555	吳忠超
Q15918067	孙立平
Q16194387	王来生
Q15906393	許寶騄
Q4881136	匯文中學
Q10379451	汪亞塵
Q1153515	東京藝術大學
Q10919634	吴湖帆
Q4194049	中國公學
Q15934972	李宁
Q2496094	都柏林圣三一大学
Q777323	震旦大学
Q15930187	肖晓琳
Q17499611	周其仁
Q13639399	薄音湖
Q1073828	中国社会科学院
Q9372313	霍震寰
Q7588555	聖貞德中學
Q16905042	张来武
Q1780816	紐約州立大學奧本尼分校
Q11101966	杨福昌
Q194445	开罗大学
Q16076080	顾钟骅
Q16905612	汪浩
Q16336703	奚晓明
Q11096991	李根源
Q9328701	东京振武学校
Q16906639	胡伟武
Q9390872	罗哲西
Q700130	陆军士官学校
Q10893061	六六
Q545540	安徽大学
Q3496652	江西财经大学
Q11093919	朱屺瞻
Q10868018	上海美术专科学校
Q16603651	边琼
Q16590865	王晓东
Q10923207	商衍鎏
Q1323040	法政大學
Q15055238	陈路
Q16677490	陳茗倫
Q3578190	斯特拉斯堡国立高等建筑学校
Q30281980	上海医药工业研究院
Q11109728	廖世俊
Q257655	中国农业大学
Q15920369	谢园
Q9432164	赵东元
Q10567433	龙门书院
Q21341438	史宗冈
Q61655160	曾晋哲
Q499451	罗格斯大学
Q45994031	赵军
Q2496210	北京化工大学
Q21040314	吴若甫
Q10379501	中国人民解放军艺术学院
Q43186005	刘永
Q38242350	南京市三牌楼小学
Q56493355	黄三文
Q422208	瓦赫宁恩大学
Q19849384	苗力田
Q60780631	王晓文
Q6764493	河南理工大学
Q24833448	林保華
Q24836687	邵峰
Q24837726	郭寶勝
Q24836440	刘乐飞
Q18744318	李希光
Q22100695	郭于华
Q21393255	朱朝东
Q1477812	南京师范大学
Q60995082	余茂春
Q22773539	永川中学
Q55718617	黃于喬
Q5014690	香港中文大學法律學院
Q18653814	李易
Q18823034	罗云熙
Q22101508	胡海岚
Q55482960	韩克利
Q43176170	石正丽
Q902688	蒙彼利埃第二大学
Q24832633	贾金锋
Q21683845	編程隨想
Q11143169	泉州第一中学
Q56254860	宫继成
Q230492	密歇根大学
Q21389627	王欣宇
Q482952	順天大學
Q60991303	郭子建
Q19853348	胡问鸣
Q23110	南京航空航天大学
Q21393227	张海春
Q22100881	中国科学院南京地质古生物研究所
Q54945974	陳曉明
Q22298795	朱海一
Q190080	卡内基梅隆大学
Q42834021	刘永升
Q30281555	中国科学院福建物质结构研究所
Q6202608	南京市金陵中学
Q21018157	沈腾
Q51595875	黄晓磊
Q868421	爾灣加州大學
Q28416671	成毅
Q20646548	王俊凱
Q53374253	刘文
Q39694656	潘永信
Q48880933	中国地质大学（武汉）
Q30259650	中国科学院地质与地球物理研究所
Q42533239	卢锡洪
Q178972	中山大学
Q28417620	吳謹言
Q60989890	任素汐
Q56678349	谭思亮
Q18234268	成会明
Q30259658	中国科学院金属研究所
Q1393301	費爾里·狄金生大學
Q15733214	鲁炜
Q28413780	颜宁
Q55143481	赵勇
Q51604778	朱孔军
Q935246	高知大學
Q7459941	陕西科技大学
Q51884727	张慧君
Q835731	河北大学
Q530471	中国科学院
Q10874020	中国科学院化学研究所
Q21341797	陈学新
Q51604772	刘鹏程
Q21040240	徐海乔
Q501542	美國農業部
Q38242290	南京市第五十中学
Q48645372	顾以健
Q178848	聖母大學
Q3551422	西南交通大学
Q15944807	中国科学院动物研究所
Q22099950	桂民海
Q22098683	劉仲敬
Q10924796	四川大学华西医学中心
Q54034699	王刚
Q714352	紫金山天文台
Q371522	哥特堡大學
Q57057317	孙卫玲
Q49120	塔夫茨大學
Q23771996	姜逸磊
Q27888864	白宇
Q35703691	王傳超
Q30904187	涂晓媛
Q632891	麥馬士達大學
Q23855366	蒋捷连
Q10872854	中国人民大学附属中学
Q28411089	王丽华
Q47299170	赵美萍
Q30948290	罗振宇
Q28810283	陳秉鵬
Q9384746	九龍塘學校（小學部）
Q25252394	丁浩
Q6129947	上海财经大学
Q47672441	纪凌尘
Q11074673	四川传媒学院
Q25938085	宋志顺
Q27197208	刘大钧
Q1531782	俄羅斯國立農業大學-莫斯科蒂米爾亞耶夫農業學院
Q23761012	韦婷婷
Q30948807	孙宇晨
Q28411352	孫曉嵐
Q28870821	李莎旻子
Q8047472	长沙市雅礼中学
Q38799176	乔世璋
Q1333303	香港科技大學
Q10874144	中国道教学院
Q30250498	韩煦
Q1446181	亨特學院
Q28413528	蒋昌建
Q47668952	段正澄
Q10905361	华中工学院
Q47464435	李诞
Q7566809	华南农业大学
Q50439992	严资杰
Q49211	伦斯勒理工学院
Q47413228	赵俊
Q15908276	芜湖市第一中学
Q37840882	乔友林
Q1002806	大连医科大学
Q29033377	刘思峰
Q47292896	李经纬
Q15942455	國立西北醫學院
Q38567994	余国华
Q6444882	中国科学院昆明动物研究所
Q27244453	程维
Q7958547	華英中學
Q50565239	梁相宜
Q858206	布隆博格公共卫生学院
Q48935947	周守为
Q7571336	西南石油大学
Q84993745	唐志红
Q1323075	西南政法大学
Q65031958	黄文秀
Q5072158	长治学院
Q93123446	刘有军
Q5221833	东北石油大学
Q59877960	滕锦光
Q88095148	李豹
Q98878862	黄庆荣
Q7488530	上海科学技术大学
Q60537968	成明和
Q60697079	李振洪
Q11124697	武汉测绘科技大学
Q67935527	汪文斌
Q55375497	傅菁
Q8044168	湘南學院
Q60636492	陈家君
Q7432460	武汉大学测绘学院
Q84596490	陈鑫
Q11172979	鲁东大学
Q104782174	杨千里
Q649906	西安电子科技大学
Q5061828	中南大学
Q58414736	姚宜斌
Q91405971	陈建建
Q649895	郑州大学
Q101092228	陈雪燃
Q248970	伯克利音樂學院
Q67195153	赵凯华
Q13164	莫斯科国立大学
Q88825307	陈凯凯
Q91504345	刘栗彤
Q1151045	靜岡大學
Q105159412	張小斐
Q63809149	罗志田
Q65050322	杨艺文
Q63972878	顾思凡
Q89718953	刘秀花
Q5071561	长安大学
Q5210926	中国科学院大连化学物理研究所
Q96164567	刘伟庆
Q3551770	东南大学
Q67534669	李中道
Q96194587	曾晗
Q60449919	李新
Q7382826	羅格斯大學新布朗斯維克分校
Q88527797	李鲍
Q91252064	陈国谦
Q89521290	王小文
Q60539018	李西廷
Q5091338	成都理工大学
Q90740147	岳文泽
Q4475799	兰州大学
Q84737258	红凌
Q81312121	刘彦随
Q5932856	陕西师范大学
Q99423117	项晶
Q881130	罗斯托克音乐与戏剧学院
Q92706616	邵国强
Q4937990	渤海大学
Q104723234	矢板明夫
Q11406034	千葉市立稻毛高等學校、附屬中學校
Q9384735	九江同文中学
Q19840846	東吳大學法學院
Q64995984	李涛
Q749718	奧克拉荷馬州立大學
Q85857385	孙玉峰
Q64830336	武亦姝
Q5756426	复旦大学附属中学
Q85005219	林正斌
Q7821095	华中科技大学同济医学院
Q76388909	王荣顺
Q4393424	东北师范大学
Q84497471	李文亮
Q8039091	武汉大学医学部
Q67190856	徐躬耦
Q78210842	金亦石
Q97348151	马晓晴
Q97180494	蔡霞
Q87839046	戴可人
Q55694232	陆林
Q7054811	华北理工大学
Q57768197	单崇新
Q6544465	中国科学院大学
Q96141159	朱崇君
Q86732333	翁铁慧
Q91382828	童美萍
Q168515	犹他大学
Q1510516	北京科技大学
Q470963	福州大学
Q96095162	周杰韩
Q1357517	奥卢大学
Q6191676	江南大学
Q89521292	秦雪英
Q7161060	北京大学医学部
Q71916587	葉檀
Q63082629	周源
Q57180166	马克平
Q10869592	东北林业大学
Q71918517	巴曙松
Q67155327	陈立
Q7896293	沪江大学
Q56524983	高彦峰
Q1191132	名古屋大學
Q74791749	杨美霞
Q6444881	中国科学院昆明植物研究所
Q61953748	贾扬清
Q65313022	黎美萱
Q11064326	廖寶珊紀念書院
Q59223278	贺建奎
Q57003099	张峰
Q9384253	中国科学院上海应用物理研究所
Q56578218	李然
Q6963688	南京邮电大学
Q62839628	魏坤琳
Q3551745	北京体育大学
Q59465630	周伟焜
Q59402505	张双南
Q76473	南安普敦大学
Q834458	内蒙古大学
Q59115784	李金
Q67175662	胡秉方
Q58229204	莫金汉
Q58246338	毛淑德
Q56604887	馬詠茹
Q857109	英華女學校
Q30259654	中国科学院长春光学精密机械与物理研究所
Q65964262	石凯
Q7507438	四川师范大学
Q58097973	戴永久
Q65929469	耿天毅
Q61856521	杨立坚
Q57569503	武轶群
Q68691862	马丁
Q61974448	花粥
Q10872553	中南林业科技大学
Q1191202	北卡罗来纳大学系统
Q63248830	王自如
Q5061957	中央财经大学
Q108809522	何襪皮
Q815432	慶應義塾大學
Q122126278	齐太磊
Q1521725	路易斯安那州立大學
Q105882005	黄杰
Q116373306	江龍泉
Q105882162	徐丹
Q104461491	张雪春
Q107079962	大冰
Q15917097	山东艺术学院
Q105064040	骆家駹
Q105724810	葉棟
Q2994526	上海音乐学院
Q3497259	南昌大学
Q102363077	王兵
Q109566655	黄国平
Q48897543	中国科学院自动化研究所
Q10476012	绵阳南山中学
Q109371840	成守珍
Q105884238	李彦胜
Q109566743	段书凯
Q834857	重庆大学
Q192334	北卡羅來納大學教堂山校區
Q110412554	王存玉
Q1132346	北卡罗来纳州立大学
Q107526645	嚴伯鈞
Q6963668	南京医科大学
Q115904406	于蕾
Q106316056	刁爱青
Q120746887	冯旸赫
Q831227	中国人民解放军国防科技大学
Q106990224	金云铭
Q15905136	福建协和大学
Q111537328	段庭辉
Q111645898	赵立行
Q109779351	尚在久
Q110226305	刘福洋
Q117508559	张保卫
Q110915155	白益民
Q4356865	北京工商大学
Q104119477	方芳
Q1026916	東灣加州州立大學
Q106691464	張秋海
Q11525952	東京高等師範學校
Q118218627	郑振满
Q1153539	厦门大学
Q116819460	郭佳
Q2299797	北京航空航天大学
Q109292267	杨璐菡
Q105717911	李雪琴
Q839020	上海师范大学
Q121832107	权海善
Q3551746	四川外国语大学
Q5091325	成都市第七中学
Q110934024	于果
Q10873771	中国戏曲学院
Q107317098	罗一舟
Q106429284	楊德強
Q109292317	邓川林
Q549697	北京语言大学
Q840443	西南大学
Q10941050	太原市第五中学校
Q4881097	北京一零一中学
Q105882905	陈罡
Q15905216	西南师范大学
Q110104896	太原师范学院附属中学校
Q117304725	朱建国
Q5639382	海南大学
Q110323337	许稼惟
Q111014963	如皋师范学校附属小学
Q107093793	排骨教主
Q11071649	德州市第一中学
Q121075773	陈思锦
Q149433	布蘭登堡理工大學
Q109566753	陈勇彬
Q15931451	中国科学院计算中心
Q107988834	川子唢呐
Q6119482	沈阳音乐学院
Q107363391	周鬱輝
Q10918560	抗日军政大学
Q106310785	叶洛洛
Q4570168	福建师范大学
Q111627213	万天丰
Q108118219	宋昆岡
Q17499545	北京农业大学
Q55708249	中国科学院生物化学与细胞生物学研究所
Q108882959	唐帅
Q7487918	山东农业大学
Q107383506	李召洋
Q6149087	四川音乐学院
Q154561	耶拿大学
Q842909	萊斯大學
Q101236306	瓦尔多米罗·韦尔盖罗
Q835960	圣保罗大学
Q104533737	塞尔吉奥·达维拉
Q50542097	马里耶勒·佛朗哥
Q1857293	里约热内卢天主教大学
Q5427832	法比歐·侃
Q1817137	圣保罗州立大学
Q20021278	小早川美晴
Q1815994	聖保羅天主教大學
Q10375239	苏珊娜·郝库蓝诺-赫佐尔
Q4419149	雷吉娜·西尔维拉
Q16940621	里卡多·加尔沃
Q280247	弗鲁米嫩塞联邦大学
Q586904	里约热内卢联邦大学
Q7827097	托利松高中
Q457281	伊利诺伊大学厄巴纳-香槟分校
Q28678095	瑟琳娜·塔爾奇
Q17403398	勞拉·里佐托
Q1026827	加州艺术学院
Q4845722	高斯·穆蒂尼奧·科德羅
Q766447	南大河聯邦大學
Q1047060	凱斯西儲大學
Q2060678	坎皮纳斯州立大学
Q7894375	戈亚斯州邦大学
Q165668	索菲娅·阿斯戈托芙娜·古拜杜丽娜
Q2367115	莫斯科国立大学数学力学系
Q4074904	格伦·巴达勒沃
Q2177054	俄罗斯戏剧艺术学院
Q1975389	伊戈尔·弗拉基米罗维奇·别罗耶夫
Q949477	米哈伊尔·谢普金高等戏剧学校
Q30879268	巴庫高等聯合軍種指揮學校
Q2642017	亚历山大·埃夫罗斯
Q1379834	圣彼得堡彼得大帝理工大学
Q195773	阿列克谢·雷布尼科夫
Q36878	拉苏尔·伽姆扎托夫
Q1250779	高尔基文学院
Q1593089	佩拉格娅
Q561752	尤利·鲍里索维奇·哈里顿
Q4057207	亚历山大·阿达巴什扬
Q2360835	斯特羅加諾夫莫斯科國立藝術與工藝大學
Q1467657	伊尔库茨克国立技术大学
Q457680	奥尔加·奥列尼克
Q2031051	彼尔姆国立大学
Q1969437	列夫·庫利扎諾夫
Q37008	第比利斯国立大学
Q4504127	莫斯科中央音乐学校
Q535172	弗拉基米尔·索洛维约夫
Q1472245	鲍曼莫斯科国立技术大学
Q1962914	柳德米拉·莎加洛娃
Q1130457	電影攝影學院
Q2833792	亚历山大·科特
Q16680888	俄羅斯帝國軍事工程學院
Q3156207	伊万·维里帕夫
Q4453555	史楚金戏剧学校
Q246722	维克多·佩列文
Q224802	莫斯科动力学院
Q4480746	莫斯科国立大学新闻系
Q2371003	安德里·薩莉莎尼亞克
Q214654	索邦大學
Q1990267	尼基塔·涅克拉索夫
Q839669	俄罗斯人民友谊大学
Q2381477	俄罗斯国立舞台艺术学院
Q490188	加加林空军学院
Q563895	欧列格·缅希科夫
Q333975	謝爾蓋·彼得羅維奇·諾維科夫
Q34458	谢尔盖·尼科尔斯基
Q1989628	第聂伯彼得罗夫斯克国立大学
Q466041	塔季扬娜·丽奥兹诺娃
Q1890642	彼得·托多洛夫斯基
Q516450	芙拉·库布拉诺夫斯卡娅
Q323681	赫爾岑大學
Q4398500	羅斯托夫州立大學
Q2398970	斯坦尼斯拉夫·薩達爾斯基
Q1990895	妮娜·门希科瓦
Q4407665	圣彼得堡国立化学制药学院
Q4090580	V.F. 博科夫
Q562789	尼古拉·德米特里耶维奇·库兹涅佐夫
Q1934904	茹科夫斯基空軍工程學院
Q4085278	列昂尼德·波希德斯基
Q3608706	克里沃羅格國立大學
Q1509265	格奥尔基·斯捷潘诺维奇·日茹诺夫
Q536185	提奥多·库伦奇思
Q178416	聖彼得堡音樂學院
Q376335	米哈伊尔·亚历山德罗维奇·乌里扬诺夫
Q4304098	莫斯科国立文化艺术大学
Q3391400	阿尔伯特·菲洛佐夫
Q3577654	莫斯科藝術劇院
Q438839	亞歷山大·杜金
Q1719898	莫斯科國立航空大學
Q467738	格奥尔基·瓦西里耶维奇·斯维里多夫
Q2425827	謝爾蓋·科瓦廖夫季奇
Q4407693	圣彼得堡国立海洋技术大学
Q1981647	伊万·拉皮科夫
Q4496334	哈尔科夫音乐学院
Q2177111	俄罗斯国立医科大学
Q1416632	俄罗斯联邦政府财政金融大学
Q1657736	伊戈尔·柯斯托列夫斯基
Q2227802	莫斯科国立建筑大学
Q381541	阿列克谢·斯坦尼斯拉沃维奇·叶利谢耶夫
Q322964	莫斯科國立國際關係學院
Q2627391	尤利婭·菲尼娜
Q1153582	格奧爾基·米哈伊洛維奇·維辛
Q342953	尤里·馬連琴科
Q348006	亚美因·塔赫塔江
Q1474624	埃里温国立大学
Q448538	鲍里斯·沃雷诺夫
Q4089456	米哈伊爾·博格赫達薩羅夫
Q443708	尼古拉·安东诺维奇·多列扎利
Q2376759	俄罗斯联邦总统国家行政学院
Q1980701	哈尔科夫国立无线电电子大学
Q470256	根纳季·斯特列卡洛夫
Q466075	帕维尔·维诺格拉多夫
Q203264	帕维尔·亚历山德罗维奇·索洛维约夫
Q4401554	雷賓斯克索洛維耶夫國立航空技術大學
Q956160	根纳季·马纳科夫
Q4406400	萨马拉国立航空航天大学
Q2588685	娜塔莎.古谢娃
Q4304107	莫斯科国立精细化工大学
Q2221431	鲍里斯·波克罗夫斯基
Q1962550	列昂尼德·布罗涅沃伊
Q2365434	克萊拉·盧區寇
Q535157	瓦伦丁·列别杰夫
Q727902	谢尔盖·特列晓夫
Q29441544	安吉丽娜·丹妮洛娃
Q4276086	馬克西姆·亞歷山德羅維奇·卡拉什尼科夫
Q85300	敖德薩國立大學
Q861904	毕尔肯大学
Q4125873	根纳迪·沃罗帕耶夫
Q50248216	黎古拉
Q2782141	莫斯科國立大學亞非學院
Q4412749	伊尔亚·塞加洛维奇
Q4398063	俄罗斯国立地质勘探大学
Q13218064	斯韦特兰娜·克留奇科娃
Q4370991	謝爾蓋·波盧寧
Q1455391	皇家芭蕾舞學院
Q4506333	叶甫盖尼·茨冈诺夫
Q4150938	彼得·德米特里耶维奇·格鲁申
Q4290347	玛雅·蒙格丽特
Q3710067	謝爾蓋·斯捷奇金
Q492766	下諾夫哥羅德羅巴切夫斯基國立大學
Q4327683	亚历山大·诺肯
Q4243514	库班国立大学
Q106440790	瓦連京·傑米多夫
Q1517401	克里米亞州立大學
Q4123315	列昂尼德·沃尔科夫
Q1851014	乌拉尔国立大学
Q348791	乌克兰国立造船大学
Q113384791	伊霍爾·沃洛布耶夫
Q1552981	俄罗斯国立石油天然气大学
Q4196443	斯维塔兰娜·伊万诺娃
Q4171512	安娜·弗拉基米罗夫娜·德博
Q1959511	國立高等經濟學院
Q611420	斯捷克洛夫数学研究所
Q1750617	斯维特兰娜·斯维特利奇娜娅
Q721148	维塔利·索洛明
Q769783	帕维尔·丘赫莱伊
Q312480	列昂尼德·蓋代
Q400422	薩拉托夫國立大學
Q700555	尤里·瓦西里耶维奇·邦达列夫
Q1675617	伊萬·希夫道夫
Q471486	维克多·阿法纳西耶夫
Q247846	塔吉雅娜·多吉列娃
Q372040	格涅辛音乐学院
Q266359	尼古拉·尼古拉维奇·鲁卡维什尼科夫
Q56837	国家核子研究大学
Q1342003	米哈伊尔·索洛缅采夫
Q2654435	聖彼得堡國立科技學院
Q674048	弗拉基米爾·沙因斯基
Q61563	巴庫音樂學院
Q313399	弗拉基米尔·沙塔洛夫
Q4217985	克欽高等軍事航空學校
Q4407686	聖彼得堡海軍學院
Q734925	斯坦尼斯拉夫·罗斯托茨基
Q4304155	莫斯科车尔尼雪夫斯基学院
Q944215	安德烈·托卢别耶夫
Q1459393	基洛夫军事医学院
Q275659	愛迪生·瓦西里耶維奇·傑尼索夫
Q742494	托木斯克國立大學
Q730170	尤里·沙尔金
Q4114348	彼得大帝戰略火箭軍事學院
Q1713899	尤里·皮缅诺夫
Q1635293	莫斯科高等艺术暨技术学院
Q706217	阿尔塔瓦斯德·佩莱希扬
Q655494	尤里·奥泽罗夫
Q724323	尤利安·谢苗诺维奇·谢苗诺夫
Q4304150	莫斯科東方學研究所
Q458830	納塔利婭·奧西波娃
Q4348482	奔萨国立大学
Q1755886	弗拉基米尔·特罗申
Q460023	尤里·柳比莫夫
Q689486	弗拉基米爾·科捷利尼科夫
Q308711	弗拉季斯拉夫·彼德罗维奇·克拉皮温
